CustomerID,Name,Age,Gender,Location,Subscription_Length_Months,Monthly_Bill,Total_Usage_GB,Churn
72066,Customer_72066,25,Female,Chicago,20,66.17,127,1
91386,Customer_91386,36,Male,Los Angeles,7,95.55,400,0
35586,Customer_35586,43,Male,Houston,2,53.38,87,1
11190,Customer_11190,55,Male,Los Angeles,23,35.38,358,0
74511,Customer_74511,64,Female,New York,22,72.37,207,1
76821,Customer_76821,69,Male,Houston,2,76.24,321,1
61646,Customer_61646,64,Female,New York,5,61.0,175,1
12039,Customer_12039,65,Female,Miami,12,37.88,490,0
76970,Customer_76970,67,Male,Chicago,10,65.84,308,1
95499,Customer_95499,29,Female,Chicago,7,64.51,498,0
50844,Customer_50844,48,Female,Chicago,8,82.69,378,0
66038,Customer_66038,62,Male,Houston,13,65.7,478,0
57259,Customer_57259,47,Male,Los Angeles,6,66.9,461,0
70663,Customer_70663,44,Female,Houston,20,42.65,196,1
68361,Customer_68361,54,Male,Miami,6,63.78,102,0
34699,Customer_34699,58,Male,New York,20,62.67,498,0
56971,Customer_56971,60,Male,Miami,20,78.3,117,1
27632,Customer_27632,51,Female,Chicago,13,30.83,191,1
17588,Customer_17588,19,Female,Los Angeles,14,96.73,224,0
1691,Customer_1691,23,Male,Miami,19,88.19,139,0
64660,Customer_64660,44,Male,New York,6,68.28,163,0
61964,Customer_61964,60,Male,New York,10,52.92,318,1
33731,Customer_33731,30,Male,Houston,19,69.59,111,1
36320,Customer_36320,19,Male,Los Angeles,12,83.3,423,1
78540,Customer_78540,19,Female,New York,18,44.99,491,0
70448,Customer_70448,54,Female,Miami,16,69.67,361,1
22409,Customer_22409,54,Female,New York,9,55.22,487,1
36064,Customer_36064,59,Male,Los Angeles,15,92.86,279,0
17379,Customer_17379,23,Male,Houston,10,48.81,382,1
96434,Customer_96434,30,Male,New York,13,64.73,436,0
62834,Customer_62834,21,Male,Miami,23,49.02,177,1
19317,Customer_19317,57,Male,Chicago,23,69.08,450,0
37972,Customer_37972,68,Female,Chicago,20,46.27,229,0
54707,Customer_54707,55,Male,Houston,17,94.45,103,0
57602,Customer_57602,48,Female,Chicago,24,76.04,318,1
71270,Customer_71270,46,Male,Miami,14,66.12,255,1
28083,Customer_28083,22,Male,Los Angeles,15,86.25,376,1
67182,Customer_67182,56,Male,Houston,20,99.04,478,0
5966,Customer_5966,44,Female,Chicago,14,46.3,310,0
64033,Customer_64033,31,Female,Los Angeles,10,70.49,68,1
19020,Customer_19020,51,Male,Los Angeles,18,96.22,72,1
19940,Customer_19940,48,Male,Miami,21,49.59,374,1
53976,Customer_53976,28,Female,Los Angeles,6,40.23,442,1
74425,Customer_74425,46,Male,Miami,3,56.44,236,1
44435,Customer_44435,69,Female,Miami,3,33.08,115,0
37360,Customer_37360,35,Male,Miami,4,93.09,459,0
99133,Customer_99133,37,Male,Houston,23,37.32,358,1
81743,Customer_81743,49,Male,Chicago,4,53.8,153,1
86678,Customer_86678,27,Male,Chicago,14,55.2,87,0
42689,Customer_42689,30,Male,Houston,20,65.33,56,1
26605,Customer_26605,40,Female,Miami,12,82.06,202,0
13648,Customer_13648,54,Female,Chicago,2,75.18,457,1
10244,Customer_10244,46,Female,Houston,21,43.61,292,0
60545,Customer_60545,40,Female,Houston,18,49.02,231,1
88522,Customer_88522,62,Female,Miami,23,69.16,377,1
59777,Customer_59777,45,Female,Miami,11,43.99,128,1
8634,Customer_8634,24,Male,Houston,16,48.11,87,1
46761,Customer_46761,31,Female,Los Angeles,13,98.5,395,0
65011,Customer_65011,47,Male,Los Angeles,12,58.97,423,0
70301,Customer_70301,23,Male,New York,21,53.08,238,0
79060,Customer_79060,45,Female,Houston,2,51.88,433,1
47887,Customer_47887,49,Male,Los Angeles,5,49.48,90,0
94388,Customer_94388,63,Male,Houston,19,99.03,417,1
33417,Customer_33417,59,Male,Los Angeles,21,79.0,349,0
35767,Customer_35767,18,Female,Los Angeles,7,33.54,270,1
19689,Customer_19689,70,Male,Houston,12,57.63,229,1
97645,Customer_97645,48,Male,Miami,11,82.31,92,0
35828,Customer_35828,58,Male,Miami,16,48.65,231,0
76365,Customer_76365,64,Female,Los Angeles,11,65.07,184,0
27642,Customer_27642,55,Female,Chicago,18,80.61,151,0
22171,Customer_22171,53,Female,Houston,3,66.03,167,0
33152,Customer_33152,57,Female,New York,22,52.82,408,1
92192,Customer_92192,64,Female,New York,14,72.0,127,1
99666,Customer_99666,44,Female,Miami,9,95.38,91,0
19851,Customer_19851,46,Male,Miami,16,59.3,87,1
58302,Customer_58302,40,Male,Los Angeles,13,43.81,96,0
80109,Customer_80109,50,Female,New York,17,48.67,447,0
57623,Customer_57623,44,Female,Miami,8,59.36,494,1
38312,Customer_38312,62,Male,Miami,19,42.22,454,1
97583,Customer_97583,40,Female,Miami,3,73.61,384,0
76683,Customer_76683,47,Female,Houston,9,67.97,482,0
68862,Customer_68862,25,Male,Los Angeles,10,37.34,402,0
8966,Customer_8966,68,Male,Miami,6,93.65,84,0
27154,Customer_27154,33,Female,Houston,1,31.17,225,1
84822,Customer_84822,27,Male,Los Angeles,18,59.16,425,0
35957,Customer_35957,22,Male,Houston,23,78.14,251,0
54330,Customer_54330,69,Male,Houston,4,57.89,465,1
64039,Customer_64039,67,Female,Houston,21,64.1,195,0
59421,Customer_59421,43,Male,Miami,19,44.93,121,0
83726,Customer_83726,53,Male,Los Angeles,3,34.01,487,0
45548,Customer_45548,51,Male,Miami,11,75.9,430,0
70802,Customer_70802,50,Male,New York,22,35.12,281,0
24800,Customer_24800,28,Male,Los Angeles,20,93.18,470,0
66842,Customer_66842,32,Female,New York,1,69.53,146,0
56490,Customer_56490,50,Female,Chicago,1,73.58,341,0
31518,Customer_31518,46,Male,New York,6,89.96,261,1
93088,Customer_93088,39,Male,Chicago,18,47.88,246,0
55708,Customer_55708,62,Female,Miami,8,61.56,378,0
5520,Customer_5520,31,Male,Houston,20,30.79,153,1
3900,Customer_3900,63,Male,Houston,20,85.47,108,1
1343,Customer_1343,46,Female,New York,18,97.42,413,0
56341,Customer_56341,20,Female,Los Angeles,16,51.69,197,0
34024,Customer_34024,68,Male,Chicago,10,36.84,141,0
75648,Customer_75648,68,Female,Houston,18,82.84,102,1
4547,Customer_4547,35,Female,New York,10,38.37,411,1
63356,Customer_63356,49,Male,Los Angeles,5,40.57,158,1
70358,Customer_70358,63,Male,New York,23,40.99,217,0
13368,Customer_13368,37,Male,Chicago,19,41.33,440,0
48336,Customer_48336,32,Male,Los Angeles,1,96.1,112,0
86777,Customer_86777,29,Male,New York,15,82.42,58,0
74515,Customer_74515,36,Female,Miami,4,47.67,205,1
12676,Customer_12676,31,Female,Miami,19,38.94,78,0
88721,Customer_88721,32,Male,Houston,13,59.4,139,0
16974,Customer_16974,30,Female,Chicago,20,34.4,137,0
63193,Customer_63193,67,Female,Los Angeles,17,88.42,52,0
2343,Customer_2343,69,Female,Houston,3,76.13,265,1
87369,Customer_87369,58,Male,Los Angeles,13,74.19,51,0
51907,Customer_51907,41,Female,Los Angeles,2,34.52,336,1
43527,Customer_43527,57,Male,Los Angeles,10,82.36,60,0
12124,Customer_12124,65,Male,Los Angeles,8,82.47,136,1
47577,Customer_47577,18,Female,New York,9,51.3,471,0
98138,Customer_98138,45,Male,Houston,5,51.34,96,0
15082,Customer_15082,32,Male,Los Angeles,14,40.47,218,0
72635,Customer_72635,58,Male,Los Angeles,13,98.24,256,0
45051,Customer_45051,38,Male,New York,8,50.51,78,0
77346,Customer_77346,48,Female,Chicago,22,68.03,347,0
11567,Customer_11567,62,Female,Los Angeles,18,45.62,281,0
27801,Customer_27801,54,Female,New York,4,83.9,240,1
32752,Customer_32752,35,Female,Chicago,21,45.8,181,0
94730,Customer_94730,36,Female,Miami,11,45.2,355,0
10183,Customer_10183,36,Female,New York,1,86.15,133,1
34938,Customer_34938,32,Male,Miami,16,58.67,495,1
43871,Customer_43871,51,Female,Houston,14,65.37,376,0
7225,Customer_7225,24,Female,New York,12,89.55,128,0
52717,Customer_52717,39,Female,Chicago,14,52.05,489,1
1703,Customer_1703,41,Male,Los Angeles,6,50.62,78,1
39528,Customer_39528,37,Male,Chicago,4,43.43,306,1
6686,Customer_6686,42,Male,Houston,9,37.28,149,1
82898,Customer_82898,27,Male,Houston,20,50.49,197,1
21134,Customer_21134,66,Male,Miami,3,85.88,426,1
81329,Customer_81329,48,Female,Los Angeles,19,52.36,239,1
27765,Customer_27765,50,Male,Houston,2,31.3,105,1
17083,Customer_17083,65,Male,Los Angeles,14,30.16,433,0
2746,Customer_2746,46,Male,New York,20,53.4,204,0
90858,Customer_90858,21,Female,Los Angeles,16,77.51,120,0
82735,Customer_82735,19,Female,New York,14,87.32,175,0
27122,Customer_27122,44,Female,Los Angeles,24,88.74,339,0
88355,Customer_88355,21,Male,New York,15,47.12,366,1
90772,Customer_90772,27,Female,Chicago,12,31.86,306,1
98955,Customer_98955,38,Male,Houston,23,54.63,388,0
22849,Customer_22849,69,Male,Miami,1,65.15,284,0
86900,Customer_86900,32,Male,Los Angeles,21,82.48,70,1
49821,Customer_49821,56,Male,New York,8,97.49,205,1
71400,Customer_71400,18,Male,Miami,23,56.89,65,0
31407,Customer_31407,67,Female,New York,23,98.13,162,0
24536,Customer_24536,33,Male,New York,18,39.17,227,1
45320,Customer_45320,47,Female,Los Angeles,12,69.91,431,0
41237,Customer_41237,56,Female,Houston,18,67.71,65,0
3360,Customer_3360,25,Male,Miami,18,62.1,170,0
42918,Customer_42918,66,Female,Houston,20,38.4,156,1
186,Customer_186,52,Female,New York,17,75.12,318,1
56562,Customer_56562,45,Male,Chicago,5,85.5,498,1
19783,Customer_19783,43,Female,Miami,9,90.75,175,1
83779,Customer_83779,25,Male,Chicago,3,65.03,171,0
42940,Customer_42940,34,Female,Chicago,14,51.08,420,0
30616,Customer_30616,27,Female,New York,6,54.6,80,1
45963,Customer_45963,31,Female,Miami,21,70.28,323,1
16603,Customer_16603,42,Male,Houston,5,68.69,121,1
82132,Customer_82132,25,Female,Los Angeles,17,31.07,295,0
31303,Customer_31303,30,Male,Chicago,10,76.53,389,0
73642,Customer_73642,70,Male,Miami,7,58.78,69,0
53381,Customer_53381,56,Male,New York,12,70.99,365,0
56241,Customer_56241,55,Female,New York,13,69.33,98,1
49953,Customer_49953,45,Female,New York,2,39.24,496,1
72540,Customer_72540,64,Male,Houston,11,94.33,430,0
13601,Customer_13601,52,Female,Miami,19,91.38,342,0
26491,Customer_26491,67,Female,Chicago,5,96.25,479,0
87941,Customer_87941,50,Male,New York,13,51.13,182,1
37153,Customer_37153,28,Male,Miami,14,58.38,194,1
74327,Customer_74327,18,Female,New York,2,70.17,336,0
45584,Customer_45584,38,Female,New York,23,95.46,479,0
70771,Customer_70771,68,Male,New York,14,61.73,293,1
12304,Customer_12304,66,Male,Miami,10,81.77,173,0
85240,Customer_85240,66,Female,New York,2,31.93,105,0
81658,Customer_81658,23,Female,New York,4,34.28,157,1
74807,Customer_74807,37,Male,New York,9,72.01,299,1
98435,Customer_98435,50,Male,Chicago,22,30.99,217,0
97474,Customer_97474,59,Female,Chicago,16,31.26,383,0
44038,Customer_44038,34,Male,Houston,6,95.31,279,1
86094,Customer_86094,53,Female,Houston,1,50.04,89,1
86319,Customer_86319,40,Female,Miami,7,87.19,415,1
26789,Customer_26789,67,Female,Miami,15,64.95,432,0
12000,Customer_12000,38,Male,New York,10,83.2,166,1
867,Customer_867,50,Male,New York,22,55.45,320,0
57751,Customer_57751,43,Female,Los Angeles,17,33.78,75,1
19300,Customer_19300,56,Male,New York,5,58.79,395,1
93836,Customer_93836,62,Male,Los Angeles,2,38.49,316,1
69158,Customer_69158,49,Male,Miami,1,43.19,130,0
82112,Customer_82112,33,Female,Los Angeles,10,93.97,338,1
34811,Customer_34811,60,Female,Miami,17,47.04,432,0
89667,Customer_89667,58,Female,Miami,4,34.9,76,1
71328,Customer_71328,48,Male,Los Angeles,15,69.95,77,0
24628,Customer_24628,50,Male,Miami,8,82.13,176,1
85283,Customer_85283,40,Female,Miami,1,83.36,190,1
84799,Customer_84799,32,Female,Los Angeles,14,81.18,419,1
13062,Customer_13062,22,Male,Miami,11,51.88,135,0
39365,Customer_39365,47,Female,Miami,20,59.94,427,0
84056,Customer_84056,19,Female,Miami,21,32.36,384,0
83206,Customer_83206,25,Male,Houston,17,97.39,486,0
42307,Customer_42307,68,Female,Los Angeles,24,82.76,380,1
86140,Customer_86140,18,Male,Miami,24,91.57,407,1
83825,Customer_83825,24,Male,Miami,19,58.1,226,0
1423,Customer_1423,28,Male,Los Angeles,7,40.71,389,0
18294,Customer_18294,27,Male,Miami,7,63.24,264,1
34415,Customer_34415,34,Female,New York,12,88.79,156,0
29870,Customer_29870,32,Female,Los Angeles,8,38.96,388,1
99351,Customer_99351,37,Female,Los Angeles,23,67.74,288,1
30213,Customer_30213,70,Female,Houston,18,85.09,106,0
574,Customer_574,56,Female,Chicago,21,68.44,494,1
58040,Customer_58040,61,Female,Miami,13,39.0,330,0
27282,Customer_27282,30,Female,Houston,12,65.76,301,1
99115,Customer_99115,49,Female,New York,18,35.54,473,1
91545,Customer_91545,18,Female,Los Angeles,8,38.8,75,0
66292,Customer_66292,43,Female,Los Angeles,5,38.71,299,0
53131,Customer_53131,36,Male,Chicago,5,74.93,134,1
46817,Customer_46817,41,Male,Chicago,1,62.19,472,0
32684,Customer_32684,68,Male,Chicago,3,48.89,406,1
57367,Customer_57367,46,Male,Miami,3,91.92,265,0
97431,Customer_97431,59,Female,Los Angeles,3,55.2,428,1
90776,Customer_90776,24,Female,Chicago,23,58.18,318,0
99700,Customer_99700,54,Male,Los Angeles,20,37.18,51,1
99701,Customer_99701,45,Female,New York,23,66.34,374,1
97249,Customer_97249,48,Female,Chicago,16,91.2,201,1
69711,Customer_69711,31,Female,New York,15,31.16,468,1
88426,Customer_88426,29,Female,Chicago,3,31.59,347,0
57652,Customer_57652,65,Female,Chicago,20,59.31,477,1
81567,Customer_81567,55,Male,Houston,5,42.37,405,0
34011,Customer_34011,60,Male,Los Angeles,18,94.47,331,1
23564,Customer_23564,69,Male,Miami,2,97.51,189,1
68251,Customer_68251,22,Female,Los Angeles,2,75.99,442,1
47325,Customer_47325,27,Female,Houston,8,77.15,167,1
82638,Customer_82638,53,Female,Los Angeles,3,34.17,73,0
61327,Customer_61327,66,Female,New York,18,52.01,70,0
16916,Customer_16916,26,Female,New York,18,94.15,115,0
42413,Customer_42413,40,Female,New York,7,60.93,189,1
14046,Customer_14046,35,Female,Chicago,1,59.94,210,1
52859,Customer_52859,22,Male,Los Angeles,18,67.88,462,0
16184,Customer_16184,70,Male,Chicago,6,98.13,194,0
54710,Customer_54710,36,Male,Miami,5,40.07,313,0
91234,Customer_91234,58,Male,Chicago,1,85.07,82,1
21990,Customer_21990,36,Male,Miami,23,41.53,465,1
15475,Customer_15475,50,Male,New York,13,98.52,313,1
88397,Customer_88397,18,Female,Miami,11,65.28,332,0
86225,Customer_86225,26,Male,Los Angeles,9,57.88,236,1
11313,Customer_11313,34,Male,Los Angeles,23,61.48,243,1
57883,Customer_57883,39,Male,Los Angeles,24,62.13,292,0
80180,Customer_80180,35,Female,Chicago,12,87.1,427,1
16276,Customer_16276,58,Male,New York,7,88.01,472,1
69825,Customer_69825,65,Male,Chicago,12,55.35,370,0
78544,Customer_78544,70,Female,New York,17,60.37,134,0
72020,Customer_72020,27,Female,New York,4,34.35,106,0
4357,Customer_4357,63,Female,Miami,13,54.37,381,1
37802,Customer_37802,65,Male,New York,1,99.92,331,1
33898,Customer_33898,26,Female,Houston,13,37.63,106,0
70155,Customer_70155,34,Male,New York,15,56.25,207,1
90573,Customer_90573,65,Male,New York,16,76.97,64,0
41702,Customer_41702,54,Female,Miami,4,76.8,179,1
68957,Customer_68957,50,Male,Los Angeles,14,46.68,419,1
56994,Customer_56994,38,Female,Los Angeles,13,61.43,426,0
73884,Customer_73884,36,Female,Los Angeles,11,81.61,107,0
41253,Customer_41253,43,Female,Miami,19,46.58,188,0
83591,Customer_83591,57,Male,Miami,4,64.22,109,1
34180,Customer_34180,24,Female,Houston,5,80.18,276,0
64000,Customer_64000,41,Male,Los Angeles,6,78.27,98,0
81056,Customer_81056,22,Female,Los Angeles,9,44.17,144,1
87917,Customer_87917,52,Male,New York,20,92.47,191,1
32892,Customer_32892,64,Female,Los Angeles,4,38.28,128,1
29844,Customer_29844,55,Male,Houston,14,57.8,236,0
76149,Customer_76149,45,Female,New York,19,32.53,479,0
31436,Customer_31436,60,Male,Chicago,13,53.17,223,1
72664,Customer_72664,46,Male,Los Angeles,9,83.72,328,0
79832,Customer_79832,51,Female,Los Angeles,7,49.46,448,1
41241,Customer_41241,49,Male,Miami,17,50.16,53,0
70339,Customer_70339,27,Female,Miami,7,97.89,335,1
95882,Customer_95882,39,Male,Miami,23,49.2,306,0
65318,Customer_65318,51,Male,New York,6,64.86,148,0
3778,Customer_3778,53,Female,Miami,8,56.65,304,1
85906,Customer_85906,61,Male,Miami,4,55.96,241,0
57449,Customer_57449,18,Male,Houston,20,50.71,124,0
92732,Customer_92732,40,Female,New York,15,98.2,165,0
35651,Customer_35651,66,Male,Miami,14,46.43,258,1
65253,Customer_65253,37,Female,Los Angeles,9,85.29,425,1
72351,Customer_72351,31,Male,Chicago,13,79.79,451,1
91007,Customer_91007,47,Male,Chicago,22,78.94,183,1
90344,Customer_90344,47,Male,Chicago,11,97.07,334,1
9048,Customer_9048,31,Male,Houston,24,72.26,377,0
95709,Customer_95709,62,Female,Los Angeles,7,90.01,199,0
79174,Customer_79174,44,Male,Los Angeles,8,46.73,445,0
3688,Customer_3688,18,Male,Houston,12,69.51,372,0
58136,Customer_58136,23,Female,Houston,20,97.24,303,1
87842,Customer_87842,50,Female,Houston,10,98.54,245,1
44335,Customer_44335,37,Male,New York,9,80.6,413,1
26171,Customer_26171,69,Female,Los Angeles,12,45.65,172,1
77597,Customer_77597,43,Male,Miami,7,84.59,218,0
56666,Customer_56666,56,Female,Miami,7,67.41,69,0
24487,Customer_24487,69,Female,Miami,8,38.65,475,1
40354,Customer_40354,66,Male,Chicago,6,70.62,421,1
50811,Customer_50811,30,Female,New York,7,63.87,384,0
55067,Customer_55067,65,Female,Los Angeles,7,97.19,311,1
88593,Customer_88593,22,Female,Houston,1,57.93,299,0
28792,Customer_28792,63,Male,New York,14,44.96,456,0
46609,Customer_46609,54,Female,Miami,7,39.14,321,1
78847,Customer_78847,56,Male,New York,8,40.01,265,1
59401,Customer_59401,68,Male,Chicago,6,86.63,165,1
32509,Customer_32509,36,Female,Miami,11,47.14,55,0
93076,Customer_93076,45,Female,Miami,18,60.52,445,0
47390,Customer_47390,24,Female,Chicago,21,72.0,428,1
22501,Customer_22501,38,Female,Chicago,19,38.78,480,1
76818,Customer_76818,63,Male,Chicago,8,83.4,322,0
33366,Customer_33366,31,Male,Houston,18,35.33,212,1
63889,Customer_63889,32,Female,Chicago,2,35.24,197,0
83893,Customer_83893,56,Male,Miami,17,97.84,50,0
13142,Customer_13142,57,Female,Los Angeles,17,32.53,153,1
64313,Customer_64313,69,Female,Chicago,17,40.0,241,0
20420,Customer_20420,50,Male,Miami,6,70.46,454,1
19786,Customer_19786,48,Female,Houston,4,56.11,423,0
94878,Customer_94878,37,Male,Chicago,2,40.94,333,0
96079,Customer_96079,70,Female,Chicago,9,97.8,183,0
47291,Customer_47291,70,Female,Miami,18,70.49,350,1
41545,Customer_41545,44,Female,Houston,23,55.92,475,1
79552,Customer_79552,37,Female,Houston,5,54.93,322,1
95254,Customer_95254,20,Female,Houston,24,37.67,336,0
77712,Customer_77712,26,Female,Los Angeles,23,39.62,290,0
12837,Customer_12837,52,Male,New York,1,56.75,322,0
31783,Customer_31783,60,Female,Miami,13,96.85,319,1
35188,Customer_35188,45,Male,Chicago,22,53.46,247,1
99972,Customer_99972,28,Female,New York,19,92.67,328,1
62810,Customer_62810,18,Male,Miami,5,35.39,59,1
83859,Customer_83859,29,Male,New York,16,82.92,307,1
56360,Customer_56360,66,Female,Miami,6,97.3,308,0
7727,Customer_7727,65,Male,Houston,20,73.52,247,1
9623,Customer_9623,44,Male,Chicago,7,86.91,465,1
85931,Customer_85931,51,Male,Chicago,20,31.53,186,1
82057,Customer_82057,55,Male,New York,8,89.61,142,1
57666,Customer_57666,53,Male,Miami,10,61.39,85,1
54019,Customer_54019,33,Female,Los Angeles,18,65.78,368,1
83766,Customer_83766,69,Female,Miami,23,71.74,206,1
3497,Customer_3497,67,Male,Houston,4,48.68,98,0
18375,Customer_18375,69,Female,Miami,1,47.26,498,0
62504,Customer_62504,69,Male,Chicago,14,50.56,323,1
24904,Customer_24904,40,Female,Chicago,15,62.43,278,1
75602,Customer_75602,21,Female,New York,8,47.07,484,0
47337,Customer_47337,55,Male,New York,9,38.32,413,1
90247,Customer_90247,61,Female,New York,14,76.59,139,0
60648,Customer_60648,42,Female,Chicago,21,48.73,370,1
75640,Customer_75640,59,Female,New York,17,58.38,384,1
97279,Customer_97279,34,Male,New York,20,71.79,277,0
39914,Customer_39914,33,Male,New York,10,65.16,95,1
74215,Customer_74215,21,Male,New York,5,72.9,187,0
59716,Customer_59716,53,Male,Houston,2,96.79,265,0
51535,Customer_51535,50,Male,Los Angeles,4,60.2,463,0
94984,Customer_94984,66,Male,Chicago,23,94.34,241,1
40945,Customer_40945,31,Male,Los Angeles,18,75.67,460,0
86964,Customer_86964,65,Male,Los Angeles,16,48.64,354,0
61843,Customer_61843,65,Female,Chicago,14,34.46,308,1
90953,Customer_90953,61,Male,Miami,23,68.25,280,1
89271,Customer_89271,48,Male,Los Angeles,4,91.73,226,1
8469,Customer_8469,43,Female,Houston,5,53.98,237,1
47017,Customer_47017,59,Female,Los Angeles,23,39.28,298,1
3699,Customer_3699,63,Male,New York,15,58.8,452,0
58014,Customer_58014,22,Male,Houston,13,45.78,291,1
52094,Customer_52094,34,Female,Houston,20,86.91,443,0
61398,Customer_61398,68,Female,New York,13,37.18,189,1
54195,Customer_54195,48,Female,Miami,22,31.97,218,1
92829,Customer_92829,55,Female,Miami,10,44.58,378,0
21524,Customer_21524,23,Female,New York,21,75.95,148,0
54426,Customer_54426,60,Female,Chicago,7,74.37,232,1
51087,Customer_51087,39,Female,New York,16,82.73,315,0
36178,Customer_36178,53,Female,Houston,24,39.02,330,1
55591,Customer_55591,36,Female,Miami,24,40.4,230,1
42945,Customer_42945,53,Female,Chicago,9,35.64,163,1
